year,month,day,percent
2014,2,6,26.20588235
2014,2,7,16.68181818
2014,2,8,12.4375
2014,2,9,10.25925926
2014,2,10,8.12244898
2014,2,11,16.55172414
2014,2,12,21.25
2014,2,13,22
2014,2,14,20.08333333
2014,2,15,16.22580645
2014,2,16,9.348837209
2014,2,17,8.142857143
2014,2,18,6.515151515
2014,2,19,7.882352941
2014,2,20,5.4
2014,2,22,6.909090909
2014,2,23,10.91666667
2014,2,24,13.29166667
2014,2,25,10.125
2014,2,26,6.909090909
2014,2,27,10
2014,3,2,10
2014,3,3,21.91666667
2014,3,4,26.87179487
2014,3,5,27.86666667
2014,3,6,29.22916667
2014,3,7,23.82608696
2014,3,8,21.21052632
2014,3,9,16.2
2014,3,10,14.11764706
2014,3,11,14.07317073
2014,3,12,14.89130435
2014,3,13,16.89583333
2014,3,14,17.04444444
2014,3,15,12.42857143
2014,3,16,9.578947368
2014,3,17,6.25
2014,3,20,4.833333333
2014,3,21,4.666666667
2014,3,24,7
2014,3,25,5.916666667
2014,3,26,5
2014,3,27,4
2014,3,28,4
2014,4,1,4.333333333
2014,4,2,5.230769231
2014,4,5,9
2014,4,6,16.97222222
2014,4,7,26.91304348
2014,4,8,30.47368421
2014,4,9,32.66666667
2014,4,10,32.39583333
2014,4,11,32.76923077
2014,4,12,43.70833333
2014,4,13,33.91666667
2014,4,14,22.0625
2014,4,15,4.916666667
2014,4,16,5.5
2014,4,20,4.5
2014,4,23,5
2014,4,24,5.666666667
2014,4,25,6.888888889
2014,4,26,4.647058824
2014,5,4,24.6
2014,5,5,29.95833333
2014,5,6,37.9
2014,5,7,42.75
2014,5,8,42.43478261
2014,5,9,40.08333333
2014,5,10,35.29166667
2014,5,11,23.96153846
2014,5,12,13.4
2014,5,16,5.6
2014,5,17,10.47619048
2014,5,18,6
2014,5,19,5
2014,5,21,5
2014,5,22,8.75
2014,5,23,12.14285714
2014,5,24,10.33333333
2014,5,25,9
2014,5,26,7.285714286
2014,5,30,4.058823529
2014,6,1,5.333333333
2014,6,2,17.82608696
2014,6,3,19.8
2014,6,4,35.125
2014,6,5,40.04166667
2014,6,6,29
2014,6,7,17.75
2014,6,8,8.625
2014,6,10,5.625
2014,6,11,4.6
2014,6,12,4
2014,6,13,5
2014,6,14,6.08
2014,6,15,5.733333333
2014,6,16,5.294117647
2014,6,17,5.714285714
2014,6,21,5
2014,6,22,6.263157895
2014,6,23,9.166666667
2014,6,24,8.311111111
2014,6,25,7.864864865
2014,6,26,6.291666667
2014,6,27,8.791666667
2014,6,28,17.63157895
2014,6,29,13.16
2014,7,1,4.222222222
2014,7,2,4.222222222
2014,7,3,8
2014,7,4,4.2
2014,7,5,4.958333333
2014,7,6,4.857142857
2014,7,7,9
2014,7,8,14
2014,7,9,6.6
2014,7,11,14.66666667
2014,7,13,7.777777778
2014,7,14,17.22222222
2014,7,15,22.13793103
2014,7,16,24.48484848
2014,7,17,24.625
2014,7,18,14.61290323
2014,7,19,5
2014,7,22,7.090909091
2014,7,23,7.731707317
2014,7,24,10.125
2014,7,25,9.128205128
2014,7,26,7.826086957
2014,7,27,5
2014,7,30,4.666666667
2014,8,1,6.379310345
2014,8,2,17.05263158
2014,8,3,24.31578947
2014,8,4,37.9047619
2014,8,5,34.15151515
2014,8,6,20.92592593
2014,8,7,10.80952381
2014,8,8,8.419354839
2014,8,9,4.666666667
2014,8,10,7.53125
2014,8,11,10.69767442
2014,8,12,18
2014,8,13,17.56521739
2014,8,14,14.125
2014,8,15,9.24137931
2014,8,16,7.363636364
2014,8,17,6
2014,8,18,5.375
2014,8,20,5
2014,8,21,5
2014,8,22,6
2014,8,23,6.285714286
2014,8,24,5
2014,8,25,6.714285714
2014,8,26,11
2014,8,27,11.02702703
2014,8,28,10.93220339
2014,8,29,11.64814815
2014,8,30,13.63636364
2014,9,1,25.10526316
2014,9,2,25.125
2014,9,3,15.66666667
2014,9,4,11.73529412
2014,9,5,14.14814815
2014,9,6,12.625
2014,9,7,13.72413793
2014,9,8,8.714285714
2014,9,9,10.5
2014,9,10,9.315789474
2014,9,11,12.88888889
2014,9,12,13.90909091
2014,9,13,15.5
2014,9,14,12.34615385
2014,9,15,24.36842105
2014,9,16,33.27272727
2014,9,17,15.25
2014,9,18,9.333333333
2014,9,19,8.56
2014,9,20,9.042553191
2014,9,21,11.6875
2014,9,22,10.125
2014,9,23,10.93103448
2014,9,24,8.034482759
2014,9,25,6.44
2014,9,26,16.6
2014,9,27,15.84375
2014,9,28,16.4
2014,9,29,19.36842105
2014,10,1,14.84313725
2014,10,2,17.22916667
2014,10,3,20.8
2014,10,4,25.65217391
2014,10,5,19.95652174
2014,10,6,12.27272727
2014,10,7,4
2014,10,8,25.2173913
2014,10,9,27.06060606
2014,10,10,34.58333333
2014,10,11,32.36585366
2014,10,12,44.45833333
2014,10,13,37.76923077
2014,10,14,9.6
2014,10,15,10
2014,10,16,10.3
2014,10,17,11.9787234
2014,10,18,11.0754717
2014,10,19,9.388888889
2014,10,20,7.4375
2014,10,21,6.185185185
2014,10,24,5.263157895
2014,10,25,12.54166667
2014,10,26,20.94736842
2014,10,27,24.60869565
2014,10,28,22.76744186
2014,10,29,18.73611111
2014,10,30,22.81538462
2014,11,1,17.63768116
2014,11,2,27.75
2014,11,4,34.8
2014,11,5,44.55555556
2014,11,6,47.91666667
2014,11,7,46.9
2014,11,8,55.60714286
2014,11,9,63.75
2014,11,10,37.11627907
2014,11,11,34.45833333
2014,11,12,34.58536585
2014,11,13,34.8
2014,11,14,30.27906977
2014,11,15,25.95833333
2014,11,16,19.45833333
2014,11,17,12.65789474
2014,11,18,5.625
2014,11,20,7.5
2014,11,21,9.666666667
2014,11,22,20.125
2014,11,23,23.6
2014,11,24,14.15555556
2014,11,25,15.1
2014,11,26,22.19047619
2014,11,27,27.02083333
2014,11,28,29.51111111
2014,11,29,29.30232558
2014,12,1,54.58333333
2014,12,2,66.91666667
2014,12,3,81.75
2014,12,4,85.41666667
2014,12,5,84.58333333
2014,12,6,78.39130435
2014,12,7,44.11428571
2014,12,8,26
2014,12,9,16.36231884
2014,12,10,16.44642857
2014,12,11,18.10416667
2014,12,12,14.72916667
2014,12,13,13.04166667
2014,12,14,8.35
2014,12,15,4.25
2014,12,16,4
2014,12,17,4
2014,12,18,9.125
2014,12,19,16.88888889
2014,12,20,5.666666667
2014,12,21,10.33333333
2014,12,22,16.5
2014,12,23,11.5
2014,12,24,17.76666667
2014,12,25,28.48387097
2014,12,26,34.8
2014,12,27,34.80952381
2014,12,28,46.51612903
2014,12,29,58.38709677
2014,12,30,70.07142857
2015,1,1,80.125
2015,1,2,75.04166667
2015,1,3,47.92857143
2015,1,4,44.77083333
2015,1,5,39.12962963
2015,1,6,28.765625
2015,1,7,22.67391304
2015,1,8,15.71428571
2015,1,9,22.16666667
2015,1,10,12
2015,1,11,7.583333333
2015,1,12,4.111111111
2015,1,13,6.125
2015,1,14,8.958333333
2015,1,15,8.594594595
2015,1,16,8.368421053
2015,1,17,6.965909091
2015,1,18,8.408163265
2015,1,19,30.66666667
2015,1,20,21.11111111
2015,1,21,12
2015,1,22,37.33333333
2015,1,23,39.5
2015,1,26,33.63157895
2015,1,27,64.95833333
2015,1,28,75.41666667
2015,1,29,83.95833333
2015,1,30,87.60869565
2015,2,1,81.29166667
2015,2,2,70.66666667
2015,2,3,48.41666667
2015,2,4,22.51428571
2015,2,5,8.307692308
2015,2,6,6.166666667
2015,2,7,6.9
2015,2,8,4.923076923
2015,2,9,7.655172414
2015,2,10,18.17241379
2015,2,11,21.83333333
2015,2,12,22.47058824
2015,2,13,14.86567164
2015,2,14,17.17647059
2015,2,15,20.05882353
2015,2,16,30
2015,2,17,27.95833333
2015,2,18,23.125
2015,2,19,13.78688525
2015,2,20,12.75
2015,2,21,9.916666667
2015,2,22,4.928571429
2015,2,23,20.61538462
2015,2,24,41
2015,2,25,58.6
2015,2,26,69.0625
2015,2,27,74.06666667
2015,3,1,39.4
2015,3,2,28.11111111
2015,3,3,25.95238095
2015,3,5,17.69230769
2015,3,6,12.83333333
2015,3,7,16.26530612
2015,3,8,14.27272727
2015,3,9,22.91666667
2015,3,10,22
2015,3,11,12.52
2015,3,12,9.036363636
2015,3,13,17.70769231
2015,3,14,37.27083333
2015,3,15,43.41304348
2015,3,16,44.92156863
2015,3,17,49.64583333
2015,3,18,36.06896552
2015,3,19,16.96666667
2015,3,20,15.87804878
2015,3,21,8.418604651
2015,3,22,5.333333333
2015,3,23,24.38095238
2015,3,24,43.45833333
2015,3,25,58.86956522
2015,3,26,62.16666667
2015,3,27,67.29166667
2015,3,28,40.57777778
2015,3,29,35.85294118
2015,3,30,57.13207547
2015,4,1,50.96153846
2015,4,2,34
2015,4,3,17.48148148
2015,4,4,11.53846154
2015,4,5,12
2015,4,6,9.548387097
2015,4,7,8.303030303
2015,4,8,11.34693878
2015,4,9,24.35135135
2015,4,10,53.70833333
2015,4,11,57.54166667
2015,4,12,60.16666667
2015,4,13,62
2015,4,14,30.43478261
2015,4,15,16.98550725
2015,4,16,13.71428571
2015,4,17,14.79310345
2015,4,18,12.03846154
2015,4,19,11.83333333
2015,4,20,7.931034483
2015,4,21,6.541666667
2015,4,22,10.21428571
2015,4,23,9.833333333
2015,4,24,6.8
2015,4,25,8.352941176
2015,4,26,9.428571429
2015,4,27,13.38461538
2015,4,28,20.1884058
2015,4,29,27.2
2015,5,1,17.63636364
2015,5,2,14.70491803
2015,5,3,19.5862069
2015,5,4,16.37037037
2015,5,5,12.26315789
2015,5,6,17.48
2015,5,7,21.57142857
2015,5,8,26.04347826
2015,5,9,27.02083333
2015,5,10,24.82608696
2015,5,11,16.16949153
2015,5,12,13.11320755
2015,5,13,16.29166667
2015,5,14,16.24
2015,5,15,13.33333333
2015,5,16,10.5
2015,5,17,10.69230769
2015,5,18,6.230769231
2015,5,20,7
2015,5,21,7.652173913
2015,5,22,13.15384615
2015,5,23,10.9516129
2015,5,24,16.36507937
2015,5,25,19.34722222
2015,5,26,14.44827586
2015,5,27,9.761904762
2015,5,29,6.545454545
2015,5,30,13.57142857
2015,6,1,7.857142857
2015,6,2,6.5
2015,6,3,12.5
2015,6,4,13.93103448
2015,6,5,13.41860465
2015,6,6,16.51851852
2015,6,7,16.87878788
2015,6,8,14.26923077
2015,6,9,8.67816092
2015,6,10,11.73584906
2015,6,11,14.88
2015,6,12,12.52173913
2015,6,13,5.631578947
2015,6,17,6.133333333
2015,6,18,7.318181818
2015,6,19,14.40540541
2015,6,20,16.76086957
2015,6,21,12.62
2015,6,22,16.075
2015,6,23,20.375
2015,6,24,25.1
2015,6,25,20.75
2015,6,26,12.28
2015,6,27,7.625
2015,6,28,4
2015,6,29,8.352941176
2015,7,1,25.41666667
2015,7,2,28.875
2015,7,3,24.14814815
2015,7,4,13.78
2015,7,5,12.35294118
2015,7,6,9.604166667
2015,7,7,11.45833333
2015,7,8,9.44
2015,7,9,5.653846154
2015,7,10,7.583333333
2015,7,11,5
2015,7,17,4.5
2015,7,18,8.617647059
2015,7,19,11.51724138
2015,7,20,15.93548387
2015,7,21,14.41666667
2015,7,22,9.944444444
2015,7,23,10.35416667
2015,7,24,7.897435897
2015,7,25,5.875
2015,7,26,4.2
2015,7,27,5
2015,7,28,6.531914894
2015,7,29,10.82608696
2015,7,30,12.48275862
2015,8,1,11.24242424
2015,8,2,6.461538462
2015,8,4,6
2015,8,5,4.5
2015,8,6,4
2015,8,9,5.2
2015,8,10,8.2
2015,8,11,10.88
2015,8,12,13.88
2015,8,13,13.12820513
2015,8,14,16.53125
2015,8,15,23.77777778
2015,8,16,30.6
2015,8,17,39.45652174
2015,8,18,42.04255319
2015,8,19,32.33333333
2015,8,20,32.875
2015,8,21,16.93877551
2015,8,22,10.4
2015,8,23,20.26666667
2015,8,24,15.82352941
2015,8,25,17.18965517
2015,8,26,24.91071429
2015,8,27,17.69892473
2015,8,28,18
2015,8,29,13.91566265
2015,8,30,12.4137931
2015,9,1,14.85416667
2015,9,2,25.125
2015,9,3,21
2015,9,4,13.67857143
2015,9,5,11.88888889
2015,9,6,13.12
2015,9,7,20.02083333
2015,9,8,33.775
2015,9,9,29.35135135
2015,9,10,45.25806452
2015,9,11,63.72916667
2015,9,12,66.0952381
2015,9,13,66
2015,9,14,37.61666667
2015,9,15,38.25
2015,9,16,34.73529412
2015,9,17,36.76
2015,9,18,15.08695652
2015,9,19,10.88
2015,9,20,12.60784314
2015,9,21,17.7254902
2015,9,22,20.11538462
2015,9,23,16.71929825
2015,9,24,14.6875
2015,9,25,6.086956522
2015,9,26,4.923076923
2015,9,27,6.916666667
2015,9,28,6.272727273
2015,10,1,19.17857143
2015,10,2,29.66666667
2015,10,3,40.41666667
2015,10,4,36.33333333
2015,10,5,37.43103448
2015,10,6,57.33333333
2015,10,7,71.83333333
2015,10,8,75.625
2015,10,9,82.81818182
2015,10,10,126.4
2015,10,11,147
2015,10,12,153.2857143
2015,10,13,117.3125
2015,10,14,103.7142857
2015,10,15,32.54385965
2015,10,16,12.19047619
2015,10,17,9.743589744
2015,10,18,11.64705882
2015,10,19,10
2015,10,20,11.14814815
2015,10,21,8.166666667
2015,10,22,4.75
2015,10,24,6.5
2015,10,25,12.71428571
2015,10,26,19.53846154
2015,10,27,15.06060606
2015,10,28,23.62857143
2015,10,29,30.875
2015,10,30,32.20833333
2015,11,1,30.37142857
2015,11,2,20.72222222
2015,11,3,38.48
2015,11,4,64.73809524
